deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	EN	ES	5.0%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	EN	SW	43.33%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	EN	BN	1.67%	16.67%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	EN	TE	0.0%	68.33%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	EN	TH	11.67%	93.33%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	FR	EN	95.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	FR	FR	63.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	FR	DE	46.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	FR	ZH	95.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	FR	JA	6.67%	58.33%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	FR	RU	56.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	FR	ES	35.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	FR	SW	51.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	FR	BN	8.33%	55.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	FR	TE	0.0%	65.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	FR	TH	16.67%	100.0%
